From	Entry	Entry Name	Gene Names	Organism	Gene Ontology (GO)
rpiA	A0A508WYR4	A0A508WYR4_9HYPH	rpiA EMEDMD4_180127	Sinorhizobium medicae	ribose-5-phosphate isomerase activity [GO:0004751]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]
epsL	A0A508X8F0	A0A508X8F0_9HYPH	epsL EMEDMD4_570023	Sinorhizobium medicae	membrane [GO:0016020]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; polysaccharide biosynthetic process [GO:0000271]
recG	A0A508WSY4	A0A508WSY4_9HYPH	recG EMEDMD4_160077	Sinorhizobium medicae	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]
recG	A0A6G1WR06	A0A6G1WR06_9HYPH	recG GHJ91_24155	Sinorhizobium medicae	ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; hydrolase activity [GO:0016787]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]
hisG	A0A508X3N1	A0A508X3N1_9HYPH	hisG EMEDMD4_60034	Sinorhizobium medicae	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP phosphoribosyltransferase activity [GO:0003879]; L-histidine biosynthetic process [GO:0000105]
hisG	A0A6G1WNG7	A0A6G1WNG7_9HYPH	hisG GHJ91_19510	Sinorhizobium medicae	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP phosphoribosyltransferase activity [GO:0003879]; L-histidine biosynthetic process [GO:0000105]
bcsA	A0A6G1WK47	A0A6G1WK47_9HYPH	bcsA GHJ91_13300	Sinorhizobium medicae	plasma membrane [GO:0005886]; cellulose synthase (UDP-forming) activity [GO:0016760]; cyclic-di-GMP binding [GO:0035438]; cellulose biosynthetic process [GO:0030244]; UDP-glucose metabolic process [GO:0006011]
phaC	A0A508WUV6	A0A508WUV6_9HYPH	phaC EMEDMD4_180005	Sinorhizobium medicae	cytoplasm [GO:0005737]; acyltransferase activity [GO:0016746]; poly-hydroxybutyrate biosynthetic process [GO:0042619]
phaC	A0A508X2H6	A0A508X2H6_9HYPH	phaC EMEDMD4_330010	Sinorhizobium medicae	plasma membrane [GO:0005886]; monoatomic cation transmembrane transporter activity [GO:0008324]; proton transmembrane transport [GO:1902600]
phaC	A0A6G1WSM1	A0A6G1WSM1_9HYPH	phaC GHJ91_27250	Sinorhizobium medicae	cytoplasm [GO:0005737]; acyltransferase activity [GO:0016746]; poly-hydroxybutyrate biosynthetic process [GO:0042619]
yecS	A0A508WXU9	A0A508WXU9_9HYPH	yecS EMEDMD4_380082	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex [GO:0043190]; L-cystine transmembrane transporter activity [GO:0015184]
fabG	A0A508WQL5	A0A508WQL5_9HYPH	fabG EMEDMD4_1270002	Sinorhizobium medicae	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; NAD binding [GO:0051287]; fatty acid biosynthetic process [GO:0006633]
fabG	A0A508WY71	A0A508WY71_9HYPH	fabG EMEDMD4_370149	Sinorhizobium medicae	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]
fabG	A0A508WYN0	A0A508WYN0_9HYPH	fabG EMEDMD4_370150	Sinorhizobium medicae	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]
fabG	A0A508X2K6	A0A508X2K6_9HYPH	fabG EMEDMD4_380060	Sinorhizobium medicae	cytoplasm [GO:0005737]; 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; acetoacetyl-CoA reductase activity [GO:0018454]; poly-hydroxybutyrate biosynthetic process [GO:0042619]
fabG	A0A508X7A3	A0A508X7A3_9HYPH	fabG EMEDMD4_800032	Sinorhizobium medicae	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]
fabG	A0A508X7N6	A0A508X7N6_9HYPH	fabG EMEDMD4_90202	Sinorhizobium medicae	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; NAD binding [GO:0051287]; fatty acid biosynthetic process [GO:0006633]
fabG	A0A508XB92	A0A508XB92_9HYPH	fabG EMEDMD4_800030	Sinorhizobium medicae	membrane [GO:0016020]; 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]
fabG	A0A6G1WQF7	A0A6G1WQF7_9HYPH	fabG GHJ91_23110	Sinorhizobium medicae	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; NAD binding [GO:0051287]; fatty acid biosynthetic process [GO:0006633]
queD	A0A508X403	A0A508X403_9HYPH	queD EMEDMD4_620040	Sinorhizobium medicae	6-carboxy-5,6,7,8-tetrahydropterin synthase activity [GO:0070497]; metal ion binding [GO:0046872]; queuosine biosynthetic process [GO:0008616]
queD	A0A6G1WJN4	A0A6G1WJN4_9HYPH	queD GHJ91_12365	Sinorhizobium medicae	6-carboxy-5,6,7,8-tetrahydropterin synthase activity [GO:0070497]; metal ion binding [GO:0046872]; queuosine biosynthetic process [GO:0008616]
fmt	A0A508WMW6	A0A508WMW6_9HYPH	fmt EMEDMD4_10084	Sinorhizobium medicae	methionyl-tRNA formyltransferase activity [GO:0004479]
fmt	A0A6G1WGV6	A0A6G1WGV6_9HYPH	fmt GHJ91_06865	Sinorhizobium medicae	methionyl-tRNA formyltransferase activity [GO:0004479]
hisF	A0A508WYE6	A0A508WYE6_9HYPH	hisF EMEDMD4_420071	Sinorhizobium medicae	cytoplasm [GO:0005737]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; L-histidine biosynthetic process [GO:0000105]
clpA	A0A508WSA3	A0A508WSA3_9HYPH	clpA EMEDMD4_150045	Sinorhizobium medicae	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]; protein unfolding [GO:0043335]; proteolysis [GO:0006508]
sseA	A0A508WSX4	A0A508WSX4_9HYPH	sseA EMEDMD4_160025	Sinorhizobium medicae	3-mercaptopyruvate sulfurtransferase activity [GO:0016784]; thiosulfate sulfurtransferase activity [GO:0004792]
sseA	A0A6G1WQZ2	A0A6G1WQZ2_9HYPH	sseA GHJ91_23975	Sinorhizobium medicae	3-mercaptopyruvate sulfurtransferase activity [GO:0016784]; thiosulfate sulfurtransferase activity [GO:0004792]
dmdC	A0A508WTL8	A0A508WTL8_9HYPH	dmdC EMEDMD4_10185	Sinorhizobium medicae	flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]
dmdC	A0A508X9X4	A0A508X9X4_9HYPH	dmdC EMEDMD4_70086	Sinorhizobium medicae	acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]
soxA	A0A508WX13	A0A508WX13_9HYPH	soxA EMEDMD4_320004	Sinorhizobium medicae	sarcosine oxidase activity [GO:0008115]; tetrahydrofolate metabolic process [GO:0046653]
soxA	A0A508WYH2	A0A508WYH2_9HYPH	soxA EMEDMD4_430009	Sinorhizobium medicae	sarcosine oxidase activity [GO:0008115]; tetrahydrofolate metabolic process [GO:0046653]
ecfG	A0A508WZS1	A0A508WZS1_9HYPH	ecfG EMEDMD4_270244	Sinorhizobium medicae	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]
ecfG	A0A508X654	A0A508X654_9HYPH	ecfG EMEDMD4_790153	Sinorhizobium medicae	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]
ureF	A0A508WVY1	A0A508WVY1_9HYPH	ureF EMEDMD4_280031	Sinorhizobium medicae	cytoplasm [GO:0005737]; nickel cation binding [GO:0016151]
ureF	A0A6G1WEK3	A0A6G1WEK3_9HYPH	ureF GHJ91_02505	Sinorhizobium medicae	cytoplasm [GO:0005737]; nickel cation binding [GO:0016151]
mhqA	A0A508WVE5	A0A508WVE5_9HYPH	mhqA EMEDMD4_280057	Sinorhizobium medicae	dioxygenase activity [GO:0051213]
cysE	A0A508WX98	A0A508WX98_9HYPH	cysE EMEDMD4_150040	Sinorhizobium medicae	cytosol [GO:0005829]; serine O-acetyltransferase activity [GO:0009001]; cysteine biosynthetic process from serine [GO:0006535]
ispB	A0A508X9D1	A0A508X9D1_9HYPH	ispB EMEDMD4_70053	Sinorhizobium medicae	octaprenyl pyrophosphate synthase activity [GO:0106350]; isoprenoid biosynthetic process [GO:0008299]
ung	A0A508WXK2	A0A508WXK2_9HYPH	ung EMEDMD4_330023	Sinorhizobium medicae	cytoplasm [GO:0005737]; uracil DNA N-glycosylase activity [GO:0004844]; base-excision repair [GO:0006284]
ung	A0A6G1WFB8	A0A6G1WFB8_9HYPH	ung GHJ91_04195	Sinorhizobium medicae	cytoplasm [GO:0005737]; uracil DNA N-glycosylase activity [GO:0004844]; base-excision repair [GO:0006284]
otsA	A0A508WU08	A0A508WU08_9HYPH	otsA EMEDMD4_1080094	Sinorhizobium medicae	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity [GO:0003825]; trehalose biosynthetic process [GO:0005992]
otsA	A0A6G1WG81	A0A6G1WG81_9HYPH	otsA GHJ91_05685	Sinorhizobium medicae	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity [GO:0003825]; trehalose biosynthetic process [GO:0005992]
mnmA	A0A508X1G6	A0A508X1G6_9HYPH	mnmA EMEDMD4_310053	Sinorhizobium medicae	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; tRNA-uridine 2-sulfurtransferase activity [GO:0103016]; tRNA modification [GO:0006400]
mnmA	A0A6G1WRS4	A0A6G1WRS4_9HYPH	mnmA GHJ91_25710	Sinorhizobium medicae	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; tRNA-uridine 2-sulfurtransferase activity [GO:0103016]; tRNA modification [GO:0006400]
deoA	A0A508WYY8	A0A508WYY8_9HYPH	deoA EMEDMD4_440038	Sinorhizobium medicae	cytosol [GO:0005829]; 1,4-alpha-oligoglucan phosphorylase activity [GO:0004645]; thymidine phosphorylase activity [GO:0009032]; pyrimidine nucleobase metabolic process [GO:0006206]; thymidine metabolic process [GO:0046104]
deoA	A0A6G1WF80	A0A6G1WF80_9HYPH	deoA GHJ91_04005	Sinorhizobium medicae	cytosol [GO:0005829]; 1,4-alpha-oligoglucan phosphorylase activity [GO:0004645]; thymidine phosphorylase activity [GO:0009032]; pyrimidine nucleobase metabolic process [GO:0006206]; thymidine metabolic process [GO:0046104]
minC	A0A508X2D3	A0A508X2D3_9HYPH	minC EMEDMD4_530096	Sinorhizobium medicae	cell morphogenesis [GO:0000902]; division septum assembly [GO:0000917]; regulation of cell septum assembly [GO:1901891]
hemE	A0A508WZD1	A0A508WZD1_9HYPH	hemE EMEDMD4_420016	Sinorhizobium medicae	cytoplasm [GO:0005737]; uroporphyrinogen decarboxylase activity [GO:0004853]; protoporphyrinogen IX biosynthetic process [GO:0006782]
hemE	A0A6G1WPU4	A0A6G1WPU4_9HYPH	hemE GHJ91_21980	Sinorhizobium medicae	cytoplasm [GO:0005737]; uroporphyrinogen decarboxylase activity [GO:0004853]; protoporphyrinogen IX biosynthetic process [GO:0006782]
ugpC	A0A508WTT2	A0A508WTT2_9HYPH	ugpC EMEDMD4_210023	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A508WV53	A0A508WV53_9HYPH	ugpC EMEDMD4_270206	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A508WV86	A0A508WV86_9HYPH	ugpC EMEDMD4_270020	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A508WVG6	A0A508WVG6_9HYPH	ugpC EMEDMD4_280077	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A508WY19	A0A508WY19_9HYPH	ugpC EMEDMD4_210049	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A508WY97	A0A508WY97_9HYPH	ugpC EMEDMD4_390013	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A508X182	A0A508X182_9HYPH	ugpC EMEDMD4_280108	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]
ugpC	A0A508X1Z3	A0A508X1Z3_9HYPH	ugpC EMEDMD4_530079	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A508X5G6	A0A508X5G6_9HYPH	ugpC EMEDMD4_490002	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type glycerol-3-phosphate transporter activity [GO:0015430]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A508X7R0	A0A508X7R0_9HYPH	ugpC EMEDMD4_530042	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A508X8N4	A0A508X8N4_9HYPH	ugpC EMEDMD4_950022	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A508XC18	A0A508XC18_9HYPH	ugpC EMEDMD4_910054	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WDI1	A0A6G1WDI1_9HYPH	ugpC GHJ91_00910	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; maltose transport complex [GO:1990060]; ABC-type maltose transporter activity [GO:0015423]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
ugpC	A0A6G1WE56	A0A6G1WE56_9HYPH	ugpC GHJ91_02170	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WEE1	A0A6G1WEE1_9HYPH	ugpC GHJ91_02390	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WEZ0	A0A6G1WEZ0_9HYPH	ugpC GHJ91_03470	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WFU0	A0A6G1WFU0_9HYPH	ugpC GHJ91_04835	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WH22	A0A6G1WH22_9HYPH	ugpC GHJ91_07320	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; maltose transport complex [GO:1990060]; ABC-type maltose transporter activity [GO:0015423]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
ugpC	A0A6G1WHQ0	A0A6G1WHQ0_9HYPH	ugpC GHJ91_08575	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; maltose transport complex [GO:1990060]; ABC-type maltose transporter activity [GO:0015423]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
ugpC	A0A6G1WJR9	A0A6G1WJR9_9HYPH	ugpC GHJ91_12180	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WJX8	A0A6G1WJX8_9HYPH	ugpC GHJ91_12490	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WMA0	A0A6G1WMA0_9HYPH	ugpC GHJ91_17205	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type glycerol-3-phosphate transporter activity [GO:0015430]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WNM3	A0A6G1WNM3_9HYPH	ugpC GHJ91_19795	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WQ29	A0A6G1WQ29_9HYPH	ugpC GHJ91_22625	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WRR6	A0A6G1WRR6_9HYPH	ugpC GHJ91_25330	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WRS0	A0A6G1WRS0_9HYPH	ugpC GHJ91_25880	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WTC0	A0A6G1WTC0_9HYPH	ugpC GHJ91_28350	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WWJ1	A0A6G1WWJ1_9HYPH	ugpC GHJ91_34690	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
ugpC	A0A6G1WWK5	A0A6G1WWK5_9HYPH	ugpC GHJ91_34885	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]
pcaR	A0A508X5D4	A0A508X5D4_9HYPH	pcaR EMEDMD4_790095	Sinorhizobium medicae	DNA binding [GO:0003677]; 3,4-dihydroxybenzoate metabolic process [GO:0046278]; positive regulation of DNA-templated transcription [GO:0045893]
gltX	A0A508X249	A0A508X249_9HYPH	gltX EMEDMD4_330002	Sinorhizobium medicae	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; glutamyl-tRNA aminoacylation [GO:0006424]
cysQ	A0A508X0N4	A0A508X0N4_9HYPH	cysQ EMEDMD4_280050	Sinorhizobium medicae	plasma membrane [GO:0005886]; 3'(2'),5'-bisphosphate nucleotidase activity [GO:0008441]; magnesium ion binding [GO:0000287]; 3'-phosphoadenosine 5'-phosphosulfate metabolic process [GO:0050427]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; sulfate assimilation [GO:0000103]
cysQ	A0A508X2P6	A0A508X2P6_9HYPH	cysQ EMEDMD4_570002	Sinorhizobium medicae	plasma membrane [GO:0005886]; 3'(2'),5'-bisphosphate nucleotidase activity [GO:0008441]; magnesium ion binding [GO:0000287]; 3'-phosphoadenosine 5'-phosphosulfate metabolic process [GO:0050427]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; sulfate assimilation [GO:0000103]
cysQ	A0A6G1WIJ1	A0A6G1WIJ1_9HYPH	cysQ GHJ91_10320	Sinorhizobium medicae	plasma membrane [GO:0005886]; 3'(2'),5'-bisphosphate nucleotidase activity [GO:0008441]; magnesium ion binding [GO:0000287]; 3'-phosphoadenosine 5'-phosphosulfate metabolic process [GO:0050427]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; sulfate assimilation [GO:0000103]
gno	A0A508WR90	A0A508WR90_9HYPH	gno EMEDMD4_1040027	Sinorhizobium medicae	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]
gno	A0A508X1Q5	A0A508X1Q5_9HYPH	gno EMEDMD4_520076	Sinorhizobium medicae	oxidoreductase activity [GO:0016491]
gno	A0A508X2U8	A0A508X2U8_9HYPH	gno EMEDMD4_530044	Sinorhizobium medicae	carbonyl reductase (NADPH) activity [GO:0004090]; L-xylulose reductase (NADPH) activity [GO:0050038]; glucose metabolic process [GO:0006006]; xylulose metabolic process [GO:0005997]
ugpB	A0A508WZV7	A0A508WZV7_9HYPH	ugpB EMEDMD4_490005	Sinorhizobium medicae	periplasmic space [GO:0042597]
ugpB	A0A6G1WMD9	A0A6G1WMD9_9HYPH	ugpB GHJ91_17190	Sinorhizobium medicae	periplasmic space [GO:0042597]
phnI	A0A508X6T6	A0A508X6T6_9HYPH	phnI EMEDMD4_520064	Sinorhizobium medicae	lyase activity [GO:0016829]; organic phosphonate metabolic process [GO:0019634]
iolB	A0A508WN38	A0A508WN38_9HYPH	iolB EMEDMD4_10010	Sinorhizobium medicae	5-deoxy-D-glucuronate isomerase activity [GO:0102482]; glucuronate isomerase activity [GO:0008880]; inositol catabolic process [GO:0019310]
moaA	A0A508WT69	A0A508WT69_9HYPH	moaA EMEDMD4_180136	Sinorhizobium medicae	4 iron, 4 sulfur cluster binding [GO:0051539]; GTP 3',8'-cyclase activity [GO:0061798]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; S-adenosyl-L-methionine binding [GO:1904047]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]
nirK	A0A508X570	A0A508X570_9HYPH	nirK EMEDMD4_790007	Sinorhizobium medicae	periplasmic space [GO:0042597]; copper ion binding [GO:0005507]; nitrite reductase (NO-forming) activity [GO:0050421]; denitrification pathway [GO:0019333]; nitrate assimilation [GO:0042128]
dppA	A0A508X1H4	A0A508X1H4_9HYPH	dppA EMEDMD4_50073	Sinorhizobium medicae	ATP-binding cassette (ABC) transporter complex [GO:0043190]; outer membrane-bounded periplasmic space [GO:0030288]; peptide transmembrane transporter activity [GO:1904680]; dipeptide transport [GO:0042938]; peptide transport [GO:0015833]
paaA	A0A508X430	A0A508X430_9HYPH	paaA EMEDMD4_510058	Sinorhizobium medicae	cytosol [GO:0005829]; phenylacetyl-CoA 1,2-epoxidase activity [GO:0097266]; phenylacetate catabolic process [GO:0010124]
paaA	A0A6G1WHL6	A0A6G1WHL6_9HYPH	paaA GHJ91_08655	Sinorhizobium medicae	cytosol [GO:0005829]; phenylacetyl-CoA 1,2-epoxidase activity [GO:0097266]; phenylacetate catabolic process [GO:0010124]
queF	A0A508X0S2	A0A508X0S2_9HYPH	queF EMEDMD4_270187	Sinorhizobium medicae	cytoplasm [GO:0005737]; preQ1 synthase activity [GO:0033739]; queuosine biosynthetic process [GO:0008616]; tRNA modification [GO:0006400]
queF	A0A6G1WE73	A0A6G1WE73_9HYPH	queF GHJ91_02080	Sinorhizobium medicae	cytoplasm [GO:0005737]; preQ1 synthase activity [GO:0033739]; queuosine biosynthetic process [GO:0008616]; tRNA modification [GO:0006400]
dgoA	A0A508X5B4	A0A508X5B4_9HYPH	dgoA EMEDMD4_70030	Sinorhizobium medicae	2-dehydro-3-deoxy-6-phosphogalactonate aldolase activity [GO:0008674]
dgoA	D0EIV5	D0EIV5_9HYPH	dgoA	Sinorhizobium medicae	catalytic activity [GO:0003824]; magnesium ion binding [GO:0000287]; amino acid catabolic process [GO:0009063]
dgoA	D0EIZ7	D0EIZ7_9HYPH	dgoA	Sinorhizobium medicae	catalytic activity [GO:0003824]; magnesium ion binding [GO:0000287]; amino acid catabolic process [GO:0009063]
bigR	A0A508WRM3	A0A508WRM3_9HYPH	bigR EMEDMD4_1310048	Sinorhizobium medicae	DNA-binding transcription factor activity [GO:0003700]
rnc	A0A508X7A1	A0A508X7A1_9HYPH	rnc EMEDMD4_90135	Sinorhizobium medicae	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]; mRNA processing [GO:0006397]; rRNA processing [GO:0006364]; siRNA processing [GO:0030422]; tRNA processing [GO:0008033]
pqqA	A0A6G1WLT0	A0A6G1WLT0_9HYPH	pqqA GHJ91_15950	Sinorhizobium medicae	pyrroloquinoline quinone biosynthetic process [GO:0018189]
hslU	A0A508X122	A0A508X122_9HYPH	hslU EMEDMD4_420080	Sinorhizobium medicae	HslUV protease complex [GO:0009376]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]; proteasome-activating activity [GO:0036402]; protein unfolding [GO:0043335]; proteolysis [GO:0006508]
bdcA	A0A508WZX3	A0A508WZX3_9HYPH	bdcA EMEDMD4_470096	Sinorhizobium medicae	oxidoreductase activity [GO:0016491]
dauA	A0A508X400	A0A508X400_9HYPH	dauA EMEDMD4_570117	Sinorhizobium medicae	membrane [GO:0016020]; oxidoreductase activity [GO:0016491]
