From	Entry	Entry Name	Gene Names	Organism	Gene Ontology (GO)
rplU	A0A6B1YDT3	A0A6B1YDT3_PSEAI	rplU GUL26_14625	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsP	A0A0C6ET39	A0A0C6ET39_PSEAI	rpsP GNQ48_05695 IPC737_19090	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsP	A0A2V4FRZ2	A0A2V4FRZ2_PSEAI	rpsP ALP65_02195 CAZ10_17400 CSB93_2527 DT376_21845 GUL26_01425 IPC1295_19255 L4V69_09645 PAERUG_P19_London_7_VIM_2_05_10_03417	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rlpA	A0A072ZEL0	A0A072ZEL0_PSEAI	rlpA IPC737_20990 L4V69_30400	Pseudomonas aeruginosa	lytic endotransglycosylase activity [GO:0008932]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A0E1KHX2	A0A0E1KHX2_PSEAI	rlpA CAZ10_26330 GUL26_00115 IPC1295_14645	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A0F6UH55	A0A0F6UH55_PSEAI	rlpA CAZ10_20890 GUL26_13715 IPC1295_15195 PAERUG_P19_London_7_VIM_2_05_10_03361	Pseudomonas aeruginosa	lytic endotransglycosylase activity [GO:0008932]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A140SMM3	A0A140SMM3_PSEAI	rlpA GNQ48_15475	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A2R3IN81	A0A2R3IN81_PSEAI	rlpA CSB93_2255	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A2R3IZ32	A0A2R3IZ32_PSEAI	rlpA CSB93_6430	Pseudomonas aeruginosa	lytic endotransglycosylase activity [GO:0008932]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A2U2XJV5	A0A2U2XJV5_PSEAI	rlpA IPC737_17720 L4V69_08325 PAERUG_P19_London_7_VIM_2_05_10_06698	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A367M091	A0A367M091_PSEAI	rlpA DT376_33525	Pseudomonas aeruginosa	lytic endotransglycosylase activity [GO:0008932]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A367M8K4	A0A367M8K4_PSEAI	rlpA DT376_16805	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A3M5DXZ9	A0A3M5DXZ9_PSEAI	rlpA ALP65_01313	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; lytic endotransglycosylase activity [GO:0008932]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A509JRC8	A0A509JRC8_PSEAI	rlpA GNQ48_11625	Pseudomonas aeruginosa	lytic endotransglycosylase activity [GO:0008932]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A6A9JZZ9	A0A6A9JZZ9_PSEAI	rlpA GNQ20_16640	Pseudomonas aeruginosa	lytic endotransglycosylase activity [GO:0008932]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rlpA	A0A6A9K889	A0A6A9K889_PSEAI	rlpA GNQ20_25150	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
rplL	A0A069Q7X9	A0A069Q7X9_PSEAI	rplL CAZ10_33970 CSB93_1976 DT376_10970 GNQ48_26725 GUL26_34560 IPC1295_33135 IPC737_32895 L4V69_07000 PAERUG_P19_London_7_VIM_2_05_10_03291	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
ybaN	A0A072ZM31	A0A072ZM31_PSEAI	ybaN CAZ10_08165 DT376_17350 GNQ48_02395 GUL26_07255 IPC1295_03890 IPC737_12460 L4V69_23610 PAERUG_P19_London_7_VIM_2_05_10_04256	Pseudomonas aeruginosa	plasma membrane [GO:0005886]
crcB	A0A072ZEC1	A0A072ZEC1_PSEAI	crcB fluC CAZ10_21410 GNQ48_11110 GUL26_13200 IPC737_20470 L4V69_29880 PAERUG_P19_London_7_VIM_2_05_10_00281	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; fluoride channel activity [GO:0062054]; metal ion binding [GO:0046872]; cellular detoxification of fluoride [GO:0140114]
crcB	A0A2R3J027	A0A2R3J027_PSEAI	fluC crcB CSB93_6324	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; fluoride channel activity [GO:0062054]; metal ion binding [GO:0046872]; cellular detoxification of fluoride [GO:0140114]
crcB	A0A2V3FJM7	A0A2V3FJM7_PSEAI	fluC crcB IPC1295_15715	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; fluoride channel activity [GO:0062054]; metal ion binding [GO:0046872]; cellular detoxification of fluoride [GO:0140114]
kup	A0A0C7D510	A0A0C7D510_PSEAI	kup GUL26_29250 IPC1295_27940 PAERUG_P19_London_7_VIM_2_05_10_01062	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; potassium ion transmembrane transporter activity [GO:0015079]; symporter activity [GO:0015293]
kup	A0A2C9WY45	A0A2C9WY45_PSEAI	kup CAZ10_11690	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; potassium ion transmembrane transporter activity [GO:0015079]; symporter activity [GO:0015293]
kup	A0A2R3J2K1	A0A2R3J2K1_PSEAI	kup CSB93_5805	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; potassium ion transmembrane transporter activity [GO:0015079]; symporter activity [GO:0015293]
kup	A0A3M5DZU0	A0A3M5DZU0_PSEAI	kup ALP65_03984	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; potassium ion transmembrane transporter activity [GO:0015079]; symporter activity [GO:0015293]
kup	A0A509JR12	A0A509JR12_PSEAI	kup GNQ48_18530	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; potassium ion transmembrane transporter activity [GO:0015079]; symporter activity [GO:0015293]
kup	A0A6A9K2M6	A0A6A9K2M6_PSEAI	kup GNQ20_15565	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; potassium ion transmembrane transporter activity [GO:0015079]; symporter activity [GO:0015293]
kup	A0A7G7ABZ2	A0A7G7ABZ2_PSEAI	kup IPC737_22150	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; potassium ion transmembrane transporter activity [GO:0015079]; symporter activity [GO:0015293]
rplV	A0A2R3J0H4	A0A2R3J0H4_PSEAI	rplV CSB93_1989	Pseudomonas aeruginosa	large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rplV	E2RXT3	E2RXT3_PSEAI	rplV CAZ10_34035 DT376_00185 GNQ48_26660 GUL26_34495 IPC1295_31610 IPC737_32965 L4V69_07065 PAERUG_P19_London_7_VIM_2_05_10_03304	Pseudomonas aeruginosa	large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsK	E2RXU4	E2RXU4_PSEAI	rpsK CAZ10_34125 CSB93_2007 DT376_00275 GNQ48_26570 GUL26_34405 IPC1295_31520 IPC737_33055 L4V69_07155 PAERUG_P19_London_7_VIM_2_05_10_03322	Pseudomonas aeruginosa	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
sdhC	A0A0A8RQD1	A0A0A8RQD1_PSEAI	sdhC CAZ10_28590 L4V69_22880 PAERUG_P19_London_7_VIM_2_05_10_06879	Pseudomonas aeruginosa	succinate dehydrogenase complex [GO:0045281]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; tricarboxylic acid cycle [GO:0006099]
sdhC	A0A0F6UFK6	A0A0F6UFK6_PSEAI	sdhC DT376_09780 GNQ48_01660 GUL26_21340 IPC1295_04635 IPC737_11455	Pseudomonas aeruginosa	succinate dehydrogenase complex [GO:0045281]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; tricarboxylic acid cycle [GO:0006099]
sdhC	A0A2R3ITL4	A0A2R3ITL4_PSEAI	sdhC CSB93_5037	Pseudomonas aeruginosa	succinate dehydrogenase complex [GO:0045281]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; tricarboxylic acid cycle [GO:0006099]
apaG	A0A069QA26	A0A069QA26_PSEAI	apaG ALP65_02573 CAZ10_18945 GUL26_17570 IPC1295_08745 IPC737_11015 L4V69_06600 PAERUG_P19_London_7_VIM_2_05_10_01918	Pseudomonas aeruginosa	
apaG	A0A509JJK4	A0A509JJK4_PSEAI	apaG GNQ48_06955	Pseudomonas aeruginosa	
iscA	A0A0C7ALZ9	A0A0C7ALZ9_PSEAI	iscA ALP65_00553 CAZ10_17780 CSB93_2454 GNQ48_27020 GUL26_01075 IPC1295_13675 IPC737_18735 PAERUG_P19_London_7_VIM_2_05_10_06523	Pseudomonas aeruginosa	2 iron, 2 sulfur cluster binding [GO:0051537]; iron-sulfur cluster assembly [GO:0016226]
iscA	A0A367LWZ7	A0A367LWZ7_PSEAI	iscA DT376_38415	Pseudomonas aeruginosa	
iscA	A0AAQ3R484	A0AAQ3R484_PSEAI	iscA L4V69_09295	Pseudomonas aeruginosa	
infC	A0A073A5S7	A0A073A5S7_PSEAI	infC CAZ10_22880 CCBH4851_00615 DT376_19505 GNQ48_27445 GUL26_12275 IPC1295_00985 IPC737_00195 PAERUG_P19_London_7_VIM_2_05_10_03242	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; translation initiation factor activity [GO:0003743]
infC	A0A2R3J3I5	A0A2R3J3I5_PSEAI	infC CSB93_3777	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; translation initiation factor activity [GO:0003743]
infC	A0A3M5DCZ7	A0A3M5DCZ7_PSEAI	infC ALP65_01919	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; translation initiation factor activity [GO:0003743]
infC	A0AAQ3LYS7	A0AAQ3LYS7_PSEAI	infC L4V69_15830	Pseudomonas aeruginosa	
rnpA	A0A069PZE7	A0A069PZE7_PSEAI	rnpA CAZ10_15145 GNQ48_22480 GUL26_24270 IPC1295_21505 IPC737_25225 PAERUG_P19_London_7_VIM_2_05_10_02857	Pseudomonas aeruginosa	ribonuclease P activity [GO:0004526]; tRNA binding [GO:0000049]; tRNA 5'-leader removal [GO:0001682]
rnpA	A0A2R3ITJ5	A0A2R3ITJ5_PSEAI	rnpA CSB93_1229	Pseudomonas aeruginosa	ribonuclease P activity [GO:0004526]; tRNA binding [GO:0000049]; tRNA 5'-leader removal [GO:0001682]
rnpA	A0A367MH48	A0A367MH48_PSEAI	rnpA DT376_00510	Pseudomonas aeruginosa	ribonuclease P activity [GO:0004526]; tRNA binding [GO:0000049]; tRNA 5'-leader removal [GO:0001682]
rnpA	A0A6A9K467	A0A6A9K467_PSEAI	rnpA GNQ20_18170	Pseudomonas aeruginosa	ribonuclease P activity [GO:0004526]; tRNA binding [GO:0000049]; tRNA 5'-leader removal [GO:0001682]
rnpA	A0AAQ3LPX3	A0AAQ3LPX3_PSEAI	rnpA L4V69_37710	Pseudomonas aeruginosa	
rpsH	E2RXT9	E2RXT9_PSEAI	rpsH CAZ10_34080 CSB93_1998 DT376_00230 GNQ48_26615 GUL26_34450 IPC1295_31565 IPC737_33010 L4V69_07110 PAERUG_P19_London_7_VIM_2_05_10_03313	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
zur	A0A069PZQ7	A0A069PZQ7_PSEAI	zur ALP65_01840 DT376_03880 GNQ48_19000 GUL26_24620 IPC1295_21145 IPC737_25585 L4V69_37200 PAERUG_P19_London_7_VIM_2_05_10_00824	Pseudomonas aeruginosa	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]
atpC	A0A072ZS74	A0A072ZS74_PSEAI	atpC CAZ10_15055 CSB93_1212 DT376_00420 GNQ48_22335 GUL26_24350 IPC1295_21415 IPC737_25310 L4V69_37630 PAERUG_P19_London_7_VIM_2_05_10_02873	Pseudomonas aeruginosa	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
rbfA	A0A071L4F8	A0A071L4F8_PSEAI	rbfA ALP65_03473 CAZ10_02825 GNQ48_21270 GUL26_09955 IPC1295_06620 IPC737_07200 L4V69_32955	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; maturation of SSU-rRNA [GO:0030490]
rbfA	A0A2R3J2C1	A0A2R3J2C1_PSEAI	rbfA CSB93_0292	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; maturation of SSU-rRNA [GO:0030490]
rbfA	A0A367M4U0	A0A367M4U0_PSEAI	rbfA DT376_25065	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; maturation of SSU-rRNA [GO:0030490]
rbfA	A0A367MDV7	A0A367MDV7_PSEAI	rbfA DT376_06435	Pseudomonas aeruginosa	rRNA processing [GO:0006364]
rbfA	A0A6A9JXX3	A0A6A9JXX3_PSEAI	rbfA GNQ20_09210	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; maturation of SSU-rRNA [GO:0030490]
rbfA	A0A9P1VU26	A0A9P1VU26_PSEAI	rbfA PAERUG_P19_London_7_VIM_2_05_10_01500	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; maturation of SSU-rRNA [GO:0030490]
ihfB	Q7B7C5	Q7B7C5_PSEAI	ihfB himD CAZ10_03200 CSB93_3140 DT376_20135 GNQ48_13925 GUL26_04360 IPC1295_03700 IPC737_04190 L4V69_12700 PAERUG_P19_London_7_VIM_2_05_10_04953	Pseudomonas aeruginosa	chromosome [GO:0005694]; DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; DNA recombination [GO:0006310]; regulation of DNA-templated transcription [GO:0006355]; regulation of translation [GO:0006417]
ihfB	Q8KN77	Q8KN77_PSEAI	ihfB himD	Pseudomonas aeruginosa	chromosome [GO:0005694]; DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; DNA recombination [GO:0006310]; regulation of DNA-templated transcription [GO:0006355]; regulation of translation [GO:0006417]
rnk	A0A072ZIW2	A0A072ZIW2_PSEAI	rnk CAZ10_32045 CSB93_0881 GNQ48_12710 GUL26_21930 IPC1295_10710 IPC737_07980 L4V69_36025 PAERUG_P19_London_7_VIM_2_05_10_04381	Pseudomonas aeruginosa	DNA binding [GO:0003677]; kinase activity [GO:0016301]; RNA polymerase binding [GO:0070063]; translation elongation factor activity [GO:0003746]; regulation of DNA-templated transcription elongation [GO:0032784]
rpoZ	A0A069Q227	A0A069Q227_PSEAI	rpoZ ALP65_01018 CAZ10_32375 CSB93_0958 DT376_03655 GNQ48_25155 GUL26_21610 IPC1295_10385 IPC737_07660 L4V69_36345 PAERUG_P19_London_7_VIM_2_05_10_01803	Pseudomonas aeruginosa	DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; DNA-templated transcription [GO:0006351]
hslR	A0A9P1RCZ2	A0A9P1RCZ2_PSEAI	hslR PAERUG_P19_London_7_VIM_2_05_10_06933	Pseudomonas aeruginosa	DNA binding [GO:0003677]; ribosomal large subunit binding [GO:0043023]; single-stranded RNA binding [GO:0003727]; cellular response to heat [GO:0034605]
rplP	A0A069QEB6	A0A069QEB6_PSEAI	rplP CAZ10_34045 DT376_00195 GNQ48_26650 GUL26_34485 IPC1295_31600 IPC737_32975 L4V69_07075 PAERUG_P19_London_7_VIM_2_05_10_03306	Pseudomonas aeruginosa	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]
rplP	A0A2R3IR63	A0A2R3IR63_PSEAI	rplP CSB93_1991	Pseudomonas aeruginosa	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]
ohrB	A0A069QKH1	A0A069QKH1_PSEAI	ohrB CAZ10_05060 CCBH4851_00787 DT376_02325 GUL26_16290 IPC1295_02080 PAERUG_P19_London_7_VIM_2_05_10_05893	Pseudomonas aeruginosa	response to oxidative stress [GO:0006979]
flgC	A0A072ZKS5	A0A072ZKS5_PSEAI	flgC CAZ10_06605 CSB93_5603 DT376_15030 GNQ48_17675 GUL26_05390 IPC1295_20175 IPC737_14345 L4V69_25490 PAERUG_P19_London_7_VIM_2_05_10_06102	Pseudomonas aeruginosa	bacterial-type flagellum basal body, rod [GO:0030694]; bacterial-type flagellum-dependent cell motility [GO:0071973]
flgC	A0A6A9JZ27	A0A6A9JZ27_PSEAI	flgC GNQ20_14760	Pseudomonas aeruginosa	bacterial-type flagellum basal body, rod [GO:0030694]; bacterial-type flagellum-dependent cell motility [GO:0071973]
sufE	A0A071KRK0	A0A071KRK0_PSEAI	sufE ALP65_03142 CAZ10_17010 GNQ48_06085 GUL26_01815 IPC1295_18865 IPC737_19480 L4V69_10035 PAERUG_P19_London_7_VIM_2_05_10_03809	Pseudomonas aeruginosa	
ndk	A0A069Q6F8	A0A069Q6F8_PSEAI	ndk ALP65_02041 CAZ10_17755 CSB93_2460 DT376_12805 GNQ48_27045 GUL26_01100 IPC1295_13650 IPC737_18760 L4V69_09320 PAERUG_P19_London_7_VIM_2_05_10_06528	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; nucleoside diphosphate kinase activity [GO:0004550]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; UTP biosynthetic process [GO:0006228]
ndk	Q9ZFQ0	Q9ZFQ0_PSEAI	ndk	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; nucleoside diphosphate kinase activity [GO:0004550]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; UTP biosynthetic process [GO:0006228]
yjgH	A0A9P1W2B3	A0A9P1W2B3_PSEAI	yjgH PAERUG_P19_London_7_VIM_2_05_10_06732	Pseudomonas aeruginosa	
rplQ	A0A072ZCA1	A0A072ZCA1_PSEAI	rplQ CAZ10_34140 CSB93_2010 DT376_00290 GNQ48_26555 GUL26_34390 IPC1295_31505 IPC737_33070 L4V69_07170 PAERUG_P19_London_7_VIM_2_05_10_03325	Pseudomonas aeruginosa	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
fur	A0A2R3IZA4	A0A2R3IZA4_PSEAI	fur CSB93_0316	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]
fur	A0A367LX59	A0A367LX59_PSEAI	fur DT376_38095	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]
fur	I0AYM2	I0AYM2_PSEAI	furA fur ALP65_03309 CAZ10_02705 GNQ48_21155 GUL26_09840 IPC1295_06740 IPC737_07080 L4V69_33070 PAERUG_P19_London_7_VIM_2_05_10_01478	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]
rplK	A0A2V3GYK0	A0A2V3GYK0_PSEAI	rplK CAZ10_33955 CSB93_1973 DT376_28780 GNQ48_26740 GUL26_34575 IPC1295_33120 IPC737_32880 L4V69_06985 PAERUG_P19_London_7_VIM_2_05_10_03288	Pseudomonas aeruginosa	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
ibpA	A0A5E5QUS1	A0A5E5QUS1_PSEAI	ibpA TUEID40_00001	Pseudomonas aeruginosa	peptidase activity [GO:0008233]; transferase activity [GO:0016740]; proteolysis [GO:0006508]
ibpA	A0A9P1R446	A0A9P1R446_PSEAI	ibpA PAERUG_P19_London_7_VIM_2_05_10_01005	Pseudomonas aeruginosa	peptidase activity [GO:0008233]; transferase activity [GO:0016740]; proteolysis [GO:0006508]
arsC	A0A0C7ACK7	A0A0C7ACK7_PSEAI	arsC arsC_1 ALP65_00790 DT376_15060 GUL26_29425 IPC1295_27760 PAERUG_P19_London_7_VIM_2_05_10_01097	Pseudomonas aeruginosa	arsenate reductase (glutaredoxin) activity [GO:0008794]
arsC	A0A1B3B6J4	A0A1B3B6J4_PSEAI	arsC	Pseudomonas aeruginosa	protein tyrosine phosphatase activity [GO:0004725]; response to arsenic-containing substance [GO:0046685]
arsC	A0A2R3J0T9	A0A2R3J0T9_PSEAI	arsC CSB93_5768	Pseudomonas aeruginosa	arsenate reductase (glutaredoxin) activity [GO:0008794]
arsC	A0A4V8DU71	A0A4V8DU71_PSEAI	arsC GNQ48_18705 L4V69_26485	Pseudomonas aeruginosa	arsenate reductase (glutaredoxin) activity [GO:0008794]
arsC	A0A5M6GUL0	A0A5M6GUL0_PSEAI	arsC IPC737_21970	Pseudomonas aeruginosa	arsenate reductase (glutaredoxin) activity [GO:0008794]
arsC	A0A6A9K169	A0A6A9K169_PSEAI	arsC GNQ20_15390	Pseudomonas aeruginosa	arsenate reductase (glutaredoxin) activity [GO:0008794]
arsC	A0A844NIL8	A0A844NIL8_PSEAI	arsC GNQ48_09645	Pseudomonas aeruginosa	arsenate reductase (glutaredoxin) activity [GO:0008794]; response to arsenic-containing substance [GO:0046685]
arsC	A0AAQ3LQI5	A0AAQ3LQI5_PSEAI	arsC L4V69_14785	Pseudomonas aeruginosa	
arsC	A4GVS4	A4GVS4_PSEAI	arsC	Pseudomonas aeruginosa	response to arsenic-containing substance [GO:0046685]
arsC	O68022	O68022_PSEAI	arsC arsC_4 ALP65_03876 CAZ10_28375 DT376_17880 GNQ48_26180 GUL26_31370 IPC1295_16570 PAERUG_P19_London_7_VIM_2_05_10_04700	Pseudomonas aeruginosa	oxidoreductase activity [GO:0016491]; protein tyrosine phosphatase activity [GO:0004725]; response to arsenic-containing substance [GO:0046685]
arfB	A0A072ZZM8	A0A072ZZM8_PSEAI	arfB CAZ10_11965 DT376_26365 GNQ48_18270 GUL26_28990 IPC1295_13230 IPC737_22425 PAERUG_P19_London_7_VIM_2_05_10_01010	Pseudomonas aeruginosa	aminoacyl-tRNA hydrolase activity [GO:0004045]; translation release factor activity [GO:0003747]
arfB	A0AAQ3LP38	A0AAQ3LP38_PSEAI	arfB L4V69_26925	Pseudomonas aeruginosa	
rpsF	A0A069Q263	A0A069Q263_PSEAI	rpsF ALP65_00135 CAZ10_01825 CSB93_0497 DT376_23925 GNQ48_04620 GUL26_08725 IPC1295_07615 IPC737_06170 L4V69_33950 PAERUG_P19_London_7_VIM_2_05_10_02992	Pseudomonas aeruginosa	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rssB	A0A069QKL1	A0A069QKL1_PSEAI	rssB ALP65_01147 CAZ10_05800 CCBH4851_00733 GUL26_17115 IPC1295_01350 PAERUG_P19_London_7_VIM_2_05_10_02585	Pseudomonas aeruginosa	DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]
gloA	A0A0C6FJP3	A0A0C6FJP3_PSEAI	gloA IPC737_05245	Pseudomonas aeruginosa	lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]
gloA	A0A0C7D837	A0A0C7D837_PSEAI	gloA gloA_1 ALP65_01849 CAZ10_00905 DT376_09075 GNQ48_11860 GUL26_07830 IPC1295_11620 PAERUG_P19_London_7_VIM_2_05_10_01712	Pseudomonas aeruginosa	lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]
gloA	A0A0D7MJY3	A0A0D7MJY3_PSEAI	gloA gloA_3 CAZ10_19945 GNQ48_06815 GUL26_02560 IPC1295_22450 IPC737_17040 L4V69_10775 PAERUG_P19_London_7_VIM_2_05_10_05318	Pseudomonas aeruginosa	lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]
gloA	A0A140SBZ0	A0A140SBZ0_PSEAI	gloA GNQ48_23590 IPC737_23335	Pseudomonas aeruginosa	lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]
gloA	A0A2C6K1U0	A0A2C6K1U0_PSEAI	gloA L4V69_29115	Pseudomonas aeruginosa	lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]
gloA	A0A367MEX3	A0A367MEX3_PSEAI	gloA DT376_05090	Pseudomonas aeruginosa	lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]
gloA	A0A6A9JR96	A0A6A9JR96_PSEAI	gloA GNQ20_11175	Pseudomonas aeruginosa	lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]
gloA	A0A7M2ZWB7	A0A7M2ZWB7_PSEAI	gloA IPC1295_11965	Pseudomonas aeruginosa	lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]
gloA	A0A8G6LY22	A0A8G6LY22_PSEAI	gloA GUL26_31640	Pseudomonas aeruginosa	lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]
gloA	A0AAQ3LNU9	A0AAQ3LNU9_PSEAI	gloA L4V69_34845	Pseudomonas aeruginosa	
ybgC	A0A069Q4V4	A0A069Q4V4_PSEAI	ybgC ybgC_1 ALP65_03892 CAZ10_11415 DT376_02470 GNQ48_30695 GUL26_29520 IPC1295_27665 IPC737_21875 L4V69_26385 PAERUG_P19_London_7_VIM_2_05_10_01129	Pseudomonas aeruginosa	thiolester hydrolase activity [GO:0016790]
