From	Entry	Entry Name	Gene Names	Organism	Gene Ontology (GO)
virB5	A0A8B3MLI1	A0A8B3MLI1_RHIML	virB5 CN211_15205	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
virB5	A0AAP6NCN8	A0AAP6NCN8_RHIML	virB5 GHK56_10015	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
virB5	I2E271	I2E271_RHIML	virB5 pHRC017_0564	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
yajC	A0A222GYH7	A0A222GYH7_RHIML	yajC CN211_17105 GHK56_07145	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	plasma membrane [GO:0005886]
yajC	A0A2J0YWC6	A0A2J0YWC6_RHIML	yajC CEJ86_26045 CN070_28005	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	plasma membrane [GO:0005886]
psuG	A0A2J0YZ89	A0A2J0YZ89_RHIML	psuG CEJ86_20315 CN070_27600	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	hydrolase activity, acting on glycosyl bonds [GO:0016798]; metal ion binding [GO:0046872]; pseudouridylate synthase activity [GO:0004730]; nucleobase catabolic process [GO:0046113]
psuG	A0A3S5W4V8	A0A3S5W4V8_RHIML	psuG CN211_27795 GHK56_19380	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	hydrolase activity, acting on glycosyl bonds [GO:0016798]; metal ion binding [GO:0046872]; pseudouridylate synthase activity [GO:0004730]; nucleobase catabolic process [GO:0046113]
rnr	A0A220MV05	A0A220MV05_RHIML	rnr CN211_02245 GHK56_07720	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; exoribonuclease II activity [GO:0008859]; RNA binding [GO:0003723]; RNA metabolic process [GO:0016070]
rnr	A0A2J0Z3A2	A0A2J0Z3A2_RHIML	rnr CEJ86_14270	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; exoribonuclease II activity [GO:0008859]; RNA binding [GO:0003723]; RNA metabolic process [GO:0016070]
rnr	A0A437GPJ1	A0A437GPJ1_RHIML	rnr CN070_07335	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; exoribonuclease II activity [GO:0008859]; RNA binding [GO:0003723]; RNA metabolic process [GO:0016070]
rnr	A0A6A7ZLG6	A0A6A7ZLG6_RHIML	rnr GHK45_01515	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; exoribonuclease II activity [GO:0008859]; RNA binding [GO:0003723]; RNA metabolic process [GO:0016070]
smc	A0A2J0YUN7	A0A2J0YUN7_RHIML	smc CEJ86_29360	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	chromosome [GO:0005694]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cohesin loader activity [GO:0061775]; double-stranded DNA binding [GO:0003690]; chromosome condensation [GO:0030261]; chromosome segregation [GO:0007059]; DNA replication [GO:0006260]; mitotic sister chromatid cohesion [GO:0007064]
smc	A0A3S5W9K2	A0A3S5W9K2_RHIML	smc CN070_21035	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	chromosome [GO:0005694]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cohesin loader activity [GO:0061775]; double-stranded DNA binding [GO:0003690]; chromosome condensation [GO:0030261]; chromosome segregation [GO:0007059]; DNA replication [GO:0006260]; mitotic sister chromatid cohesion [GO:0007064]
smc	A0A6A7ZQV7	A0A6A7ZQV7_RHIML	smc GHK45_15090	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	chromosome [GO:0005694]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cohesin loader activity [GO:0061775]; double-stranded DNA binding [GO:0003690]; chromosome condensation [GO:0030261]; chromosome segregation [GO:0007059]; DNA replication [GO:0006260]; mitotic sister chromatid cohesion [GO:0007064]
smc	A0A8B3MU46	A0A8B3MU46_RHIML	smc CN211_00315	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	chromosome [GO:0005694]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cohesin loader activity [GO:0061775]; double-stranded DNA binding [GO:0003690]; chromosome condensation [GO:0030261]; chromosome segregation [GO:0007059]; DNA replication [GO:0006260]; mitotic sister chromatid cohesion [GO:0007064]
ribF	A0A2J0ZA87	A0A2J0ZA87_RHIML	ribF CEJ86_00615	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ATP binding [GO:0005524]; FMN adenylyltransferase activity [GO:0003919]; riboflavin kinase activity [GO:0008531]; FAD biosynthetic process [GO:0006747]; FMN biosynthetic process [GO:0009398]; riboflavin biosynthetic process [GO:0009231]
purF	A0A222KTU0	A0A222KTU0_RHIML	purF CN211_01330 GHK56_20995	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	amidophosphoribosyltransferase activity [GO:0004044]; 'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]; purine nucleobase biosynthetic process [GO:0009113]
purF	A0A2J0Z2R0	A0A2J0Z2R0_RHIML	purF CEJ86_13350 CN070_08275	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	amidophosphoribosyltransferase activity [GO:0004044]; 'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]; purine nucleobase biosynthetic process [GO:0009113]
nodM	P25195	NODM_RHIML	nodM	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytosol [GO:0005829]; carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]; carbohydrate metabolic process [GO:0005975]; fructose 6-phosphate metabolic process [GO:0006002]; glutamine metabolic process [GO:0006541]; nodulation [GO:0009877]; protein N-linked glycosylation [GO:0006487]; UDP-N-acetylglucosamine metabolic process [GO:0006047]
pepT	A0A2J0YXQ8	A0A2J0YXQ8_RHIML	pepT CEJ86_23515	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	metallopeptidase activity [GO:0008237]; tripeptide aminopeptidase activity [GO:0045148]; zinc ion binding [GO:0008270]; peptide metabolic process [GO:0006518]; proteolysis [GO:0006508]
pepT	A0A6A8A0H6	A0A6A8A0H6_RHIML	pepT GHK45_33455	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	metallopeptidase activity [GO:0008237]; tripeptide aminopeptidase activity [GO:0045148]; zinc ion binding [GO:0008270]; peptide metabolic process [GO:0006518]; proteolysis [GO:0006508]
pepT	A0A8B3MBH5	A0A8B3MBH5_RHIML	pepT CN211_30115	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	metallopeptidase activity [GO:0008237]; tripeptide aminopeptidase activity [GO:0045148]; zinc ion binding [GO:0008270]; peptide metabolic process [GO:0006518]; proteolysis [GO:0006508]
pepT	A0A8B3MCH9	A0A8B3MCH9_RHIML	pepT CN211_29680	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	metallopeptidase activity [GO:0008237]; tripeptide aminopeptidase activity [GO:0045148]; zinc ion binding [GO:0008270]; peptide metabolic process [GO:0006518]; proteolysis [GO:0006508]
pepT	A0AAP6NEC7	A0AAP6NEC7_RHIML	pepT GHK56_02635 GHK56_13725	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
cspA	I2E1K1	I2E1K1_RHIML	cspA CN070_29550 pHRC017_0218	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytosol [GO:0005829]; DNA binding [GO:0003677]; mRNA 3'-UTR binding [GO:0003730]; regulation of mRNA stability [GO:0043488]
cspA	I2E245	I2E245_RHIML	cspA CN211_33930 GHK56_14220 pHRC017_0523	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytosol [GO:0005829]; DNA binding [GO:0003677]
cysD	A0A0F6T1D5	A0A0F6T1D5_RHIML	cysD	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]
cysD	A0A222LAF7	A0A222LAF7_RHIML	cysD CN211_00390 GHK56_24560	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]
cysD	A0A2J0YV13	A0A2J0YV13_RHIML	cysD CEJ86_29295	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]
cysD	A0A2J0Z7M8	A0A2J0Z7M8_RHIML	cysD CEJ86_07060	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]
cysD	A0A3S5W9J8	A0A3S5W9J8_RHIML	cysD CN070_20970	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]
cysD	A0A437GD96	A0A437GD96_RHIML	cysD CN070_29220	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]
cysD	A0A437GN65	A0A437GN65_RHIML	cysD CN070_10950	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]
cysD	A0A6A7ZRJ5	A0A6A7ZRJ5_RHIML	cysD GHK45_13380 GHK45_20905	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	sulfate adenylyltransferase (ATP) activity [GO:0004781]
cysD	A0AAP6NHY4	A0AAP6NHY4_RHIML	cysD GHK56_24130	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
cysD	A0AAP6TMW7	A0AAP6TMW7_RHIML	cysD GHK56_10260	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
cysD	A0AAP6TRD2	A0AAP6TRD2_RHIML	cysD GHK56_24435 GHK56_29965	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
rpmJ	A0A220N0P7	A0A220N0P7_RHIML	rpmJ CEJ86_19140 CN070_06090 CN211_11020 GHK56_23475	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpmG	A0A220MV92	A0A220MV92_RHIML	rpmG CEJ86_14250 CN070_07355 CN211_02225 GHK56_07740	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
fixT	A0AAP6NI11	A0AAP6NI11_RHIML	fixT GHK56_25165	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
rpmF	A0A222K5H7	A0A222K5H7_RHIML	rpmF CEJ86_17245 CN070_19440 CN211_14745 GHK56_01000	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
virB2	I2E266	I2E266_RHIML	virB2 pHRC017_0557	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	membrane [GO:0016020]
secE	A0A222J892	A0A222J892_RHIML	secE CEJ86_14505 CN070_07110 CN211_32060 GHK56_32575	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	plasma membrane [GO:0005886]; protein transmembrane transporter activity [GO:0008320]; intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]
rpmC	A0A222IJZ8	A0A222IJZ8_RHIML	rpmC CEJ86_14615 CN070_28715 CN211_30855 GHK56_14715	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpmI	A0A220MTN7	A0A220MTN7_RHIML	rpmI CEJ86_03415 CN070_04170 CN211_24255 GHK56_26915	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpmD	A0A222LBN0	A0A222LBN0_RHIML	rpmD CEJ86_14665 CN070_28665 CN211_30905 GHK56_14665	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
tatA	A0A222GYD4	A0A222GYD4_RHIML	tatA CEJ86_26090 CN070_27960 CN211_17060 GHK56_07100	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; protein transport by the Tat complex [GO:0043953]
tatA	I2E1P8	I2E1P8_RHIML	tatA pHRC017_0290	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; amino acid metabolic process [GO:0006520]; biosynthetic process [GO:0009058]
tatA	Q7B8Q8	Q7B8Q8_RHIML	tatA GHK56_27025	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; amino acid metabolic process [GO:0006520]; biosynthetic process [GO:0009058]
yacG	A0A222JNB0	A0A222JNB0_RHIML	yacG CN211_06490 GHK56_13270	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity [GO:0008657]; zinc ion binding [GO:0008270]; regulation of DNA-templated transcription [GO:0006355]
yacG	A0A2J0Z8V0	A0A2J0Z8V0_RHIML	yacG CEJ86_01830 CN070_16300	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity [GO:0008657]; zinc ion binding [GO:0008270]; regulation of DNA-templated transcription [GO:0006355]
rpsU	A0A222H5G3	A0A222H5G3_RHIML	rpsU CEJ86_31335 CN070_30055 CN211_31525 GHK56_08930	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsU	A0A222JUV9	A0A222JUV9_RHIML	rpsU CN211_16745 GHK56_04475	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsU	A0A2J0Z0F8	A0A2J0Z0F8_RHIML	rpsU CEJ86_18730 CN070_06505	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
nodF	P06233	NODF_RHIML	nodF hsnA	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	nodulation [GO:0009877]
nodF	A0A222LGE2	A0A222LGE2_RHIML	hsnA nodF CN070_29240 CN211_29715 GHK56_10245	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
infA	A0A222H1A8	A0A222H1A8_RHIML	infA CEJ86_01840 CN070_16290 CN211_06480 GHK56_13280	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]
rpmE	A0A222I7I6	A0A222I7I6_RHIML	rpmE CEJ86_19205 CN070_06005 CN211_10955 GHK56_23540	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
atpE	A0A222HWR1	A0A222HWR1_RHIML	atpE CEJ86_00415 CN070_21400 CN211_24780 GHK56_00200	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; hydrolase activity [GO:0016787]; lipid binding [GO:0008289]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
rpsQ	A0A222GH92	A0A222GH92_RHIML	rpsQ CEJ86_14620 CN070_28710 CN211_30860 GHK56_14710	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
hfq	D5KZX2	D5KZX2_RHIML	hfq CEJ86_25315 CN070_15815 CN211_31465 GHK56_01450	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	RNA binding [GO:0003723]; regulation of DNA-templated transcription [GO:0006355]
purS	A0A222J6P8	A0A222J6P8_RHIML	purS CEJ86_20460 CN070_12380 CN211_17495 GHK56_19235	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189]
rpsR	A0A222KU38	A0A222KU38_RHIML	rpsR CEJ86_13415 CN070_08210 CN211_01395 GHK56_21060	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
xseB	A0A222I409	A0A222I409_RHIML	xseB CEJ86_00175 CN070_21640 CN211_00060 GHK56_24885	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; DNA catabolic process [GO:0006308]
acpP	A0A0D4DCB8	A0A0D4DCB8_RHIML	acpP	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytosol [GO:0005829]; acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; lipid A biosynthetic process [GO:0009245]
acpP	A0A222GYS6	A0A222GYS6_RHIML	acpP CEJ86_13445 CN070_08180 CN211_01430 GHK56_21090	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytosol [GO:0005829]; acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; Kdo2-lipid A biosynthetic process [GO:0036104]; lipid A biosynthetic process [GO:0009245]
acpP	A0A3S2UIS5	A0A3S2UIS5_RHIML	acpP CN070_28950	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytosol [GO:0005829]; acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; lipid A biosynthetic process [GO:0009245]
acpP	A0A6A8A279	A0A6A8A279_RHIML	acpP GHK45_33350	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytosol [GO:0005829]; acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; Kdo2-lipid A biosynthetic process [GO:0036104]; lipid A biosynthetic process [GO:0009245]
acpP	A0A8B3MC72	A0A8B3MC72_RHIML	acpP CN211_30020	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytosol [GO:0005829]; acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; Kdo2-lipid A biosynthetic process [GO:0036104]; lipid A biosynthetic process [GO:0009245]
acpP	A0AAP6NB74	A0AAP6NB74_RHIML	acpP GHK56_06470	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
acpP	I2E1H2	I2E1H2_RHIML	acp acpP CN211_31995 pHRC017_0172	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytosol [GO:0005829]; acyl binding [GO:0000035]; acyl carrier activity [GO:0000036]; lipid A biosynthetic process [GO:0009245]
grxC	A0A222H7D6	A0A222H7D6_RHIML	grxC CN211_28460 GHK56_31900	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; glutathione disulfide oxidoreductase activity [GO:0015038]; protein-disulfide reductase activity [GO:0015035]; cell redox homeostasis [GO:0045454]
grxC	A0A2J0YVY2	A0A2J0YVY2_RHIML	grxC CEJ86_27195 CN070_05245	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; glutathione disulfide oxidoreductase activity [GO:0015038]; protein-disulfide reductase activity [GO:0015035]; cell redox homeostasis [GO:0045454]
moaD	A0A220MUQ6	A0A220MUQ6_RHIML	moaD CN211_01565 GHK56_21220	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
moaD	A0A2J0Z2V1	A0A2J0Z2V1_RHIML	moaD CEJ86_13575	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
moaD	A0A3S3R7A5	A0A3S3R7A5_RHIML	moaD CN070_08050	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
minE	A0A222K156	A0A222K156_RHIML	minE CEJ86_09535 CN070_00005 CN211_02465 GHK56_18560 GHK56_25530 GHK56_32770	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cell division [GO:0051301]; regulation of division septum assembly [GO:0032955]
rpsT	A0A222K7G0	A0A222K7G0_RHIML	rpsT CEJ86_02985 CN070_03730 CN211_23015 GHK56_00560	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	small ribosomal subunit [GO:0015935]; small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpmA	A0A222I6N1	A0A222I6N1_RHIML	rpmA CN211_28970 GHK56_36385	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpmA	A0A2J0Z157	A0A2J0Z157_RHIML	rpmA CEJ86_17840 CN070_14825	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsO	A0A222I5N2	A0A222I5N2_RHIML	rpsO CEJ86_03610 CN070_04380 CN211_23990 GHK56_24040	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsS	A0A222I2Q1	A0A222I2Q1_RHIML	rpsS CEJ86_14595 CN070_28735 CN211_30835 GHK56_14735	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
paaB	A0A222IGS5	A0A222IGS5_RHIML	paaB CN211_03445 GHK56_22405	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	isomerase activity [GO:0016853]; phenylacetate catabolic process [GO:0010124]
paaB	A0A2J0Z5J6	A0A2J0Z5J6_RHIML	paaB CEJ86_08510	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	isomerase activity [GO:0016853]; phenylacetate catabolic process [GO:0010124]
paaB	A0A437GSX8	A0A437GSX8_RHIML	paaB CN070_01005	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	isomerase activity [GO:0016853]; phenylacetate catabolic process [GO:0010124]
paaB	Q9AFD2	Q9AFD2_RHIML	paaB CN211_03475 GHK56_22375	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	phenylacetyl-CoA 1,2-epoxidase activity [GO:0097266]
gatC	A0A222GZH6	A0A222GZH6_RHIML	gatC CEJ86_14330 CN070_07275 CN211_02305 GHK56_07660	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; transferase activity [GO:0016740]; regulation of translational fidelity [GO:0006450]; translation [GO:0006412]
napD	A0A2J0YXY0	A0A2J0YXY0_RHIML	napD CEJ86_22345	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; signal sequence binding [GO:0005048]; negative regulation of protein transport [GO:0051224]
napD	A0A437GEV2	A0A437GEV2_RHIML	napD CN070_25485	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; signal sequence binding [GO:0005048]; negative regulation of protein transport [GO:0051224]
napD	A0A8B3MJA6	A0A8B3MJA6_RHIML	napD CN211_15265	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; signal sequence binding [GO:0005048]; negative regulation of protein transport [GO:0051224]
napD	O66011	O66011_RHIML	napD	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	
napD	Q5SF04	Q5SF04_RHIML	napD	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	cytoplasm [GO:0005737]; signal sequence binding [GO:0005048]; negative regulation of protein transport [GO:0051224]
rpmB	A0A220MYY6	A0A220MYY6_RHIML	rpmB CEJ86_26950 CN070_05485 CN211_10410 GHK56_12750	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rplW	A0A222I2R2	A0A222I2R2_RHIML	rplW CEJ86_14585 CN070_28745 CN211_30825 GHK56_14745	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
pqqD	A0A2J0Z285	A0A2J0Z285_RHIML	pqqD CEJ86_16395	Rhizobium meliloti (Ensifer meliloti) (Sinorhizobium meliloti)	quinone binding [GO:0048038]; pyrroloquinoline quinone biosynthetic process [GO:0018189]
