From	Entry	Entry Name	Gene Names	Organism	Gene Ontology (GO)
clpB	A0A508X1C8	A0A508X1C8_9HYPH	clpB EMEDMD4_290002	Sinorhizobium medicae	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; protein refolding [GO:0042026]; response to heat [GO:0009408]
lipB	A0A508WRH9	A0A508WRH9_9HYPH	lipB EMEDMD4_130003	Sinorhizobium medicae	cytoplasm [GO:0005737]; lipoyl(octanoyl) transferase activity [GO:0033819]
cyoA	A0A6G1WWF4	A0A6G1WWF4_9HYPH	cyoA GHJ91_34455	Sinorhizobium medicae	plasma membrane [GO:0005886]; respirasome [GO:0070469]; copper ion binding [GO:0005507]; cytochrome bo3 ubiquinol oxidase activity [GO:0009486]; cytochrome-c oxidase activity [GO:0004129]; oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor [GO:0016682]; electron transport chain [GO:0022900]
pccB	A0A508X2H2	A0A508X2H2_9HYPH	pccB EMEDMD4_520070	Sinorhizobium medicae	acetyl-CoA carboxylase complex [GO:0009317]; acetyl-CoA carboxylase activity [GO:0003989]; propionyl-CoA carboxylase activity [GO:0004658]; fatty acid biosynthetic process [GO:0006633]
iorA	A0A508WWQ6	A0A508WWQ6_9HYPH	iorA EMEDMD4_1310085	Sinorhizobium medicae	2 iron, 2 sulfur cluster binding [GO:0051537]; isoquinoline 1-oxidoreductase activity [GO:0047121]; metal ion binding [GO:0046872]
iorA	A0A508X085	A0A508X085_9HYPH	iorA EMEDMD4_490071	Sinorhizobium medicae	2 iron, 2 sulfur cluster binding [GO:0051537]; isoquinoline 1-oxidoreductase activity [GO:0047121]; metal ion binding [GO:0046872]
iorA	A0A508X5V2	A0A508X5V2_9HYPH	iorA EMEDMD4_790053	Sinorhizobium medicae	2 iron, 2 sulfur cluster binding [GO:0051537]; isoquinoline 1-oxidoreductase activity [GO:0047121]; metal ion binding [GO:0046872]
lspA	A0A508WPY1	A0A508WPY1_9HYPH	lspA EMEDMD4_10053	Sinorhizobium medicae	plasma membrane [GO:0005886]; aspartic-type endopeptidase activity [GO:0004190]; proteolysis [GO:0006508]
dnaK	A0A508WZX0	A0A508WZX0_9HYPH	dnaK EMEDMD4_440091	Sinorhizobium medicae	ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]
dnaK	Q14S96	Q14S96_9HYPH	dnaK	Sinorhizobium medicae	ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]
napB	A0A508XAH2	A0A508XAH2_9HYPH	napB EMEDMD4_790197	Sinorhizobium medicae	periplasmic space [GO:0042597]; metal ion binding [GO:0046872]; anaerobic respiration [GO:0009061]
napB	D0EJ83	D0EJ83_9HYPH	napB	Sinorhizobium medicae	4 iron, 4 sulfur cluster binding [GO:0051539]; molybdenum ion binding [GO:0030151]; nitrate reductase activity [GO:0008940]
napB	D0EJA1	D0EJA1_9HYPH	napB	Sinorhizobium medicae	4 iron, 4 sulfur cluster binding [GO:0051539]; molybdenum ion binding [GO:0030151]; nitrate reductase activity [GO:0008940]
ftsW	A0A508WV21	A0A508WV21_9HYPH	ftsW EMEDMD4_240127	Sinorhizobium medicae	plasma membrane [GO:0005886]; peptidoglycan glycosyltransferase activity [GO:0008955]; cell division [GO:0051301]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
icd	A0A508WY72	A0A508WY72_9HYPH	icd EMEDMD4_180069	Sinorhizobium medicae	isocitrate dehydrogenase (NADP+) activity [GO:0004450]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]; isocitrate metabolic process [GO:0006102]; tricarboxylic acid cycle [GO:0006099]
cysD	A0A508WX61	A0A508WX61_9HYPH	cysD EMEDMD4_1490001	Sinorhizobium medicae	sulfate adenylyltransferase (ATP) activity [GO:0004781]; sulfate assimilation [GO:0000103]
cysD	A0A508X9M3	A0A508X9M3_9HYPH	cysD EMEDMD4_70163	Sinorhizobium medicae	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]
cysD	A0A6G1WMD0	A0A6G1WMD0_9HYPH	cysD GHJ91_17735	Sinorhizobium medicae	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]
cysD	A0A6G1WS09	A0A6G1WS09_9HYPH	cysD GHJ91_25845	Sinorhizobium medicae	ATP binding [GO:0005524]; sulfate adenylyltransferase (ATP) activity [GO:0004781]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]
cysD	A0A6G1WUF4	A0A6G1WUF4_9HYPH	cysD GHJ91_30665 GHJ91_30675	Sinorhizobium medicae	sulfate adenylyltransferase (ATP) activity [GO:0004781]; sulfate assimilation [GO:0000103]
rpmJ	A0A6G1WFN5	A0A6G1WFN5_9HYPH	rpmJ GHJ91_04940	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpmG	A0A508WPB6	A0A508WPB6_9HYPH	rpmG EMEDMD4_100139	Sinorhizobium medicae	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
betA	A0A6G1WMU0	A0A6G1WMU0_9HYPH	betA GHJ91_18545	Sinorhizobium medicae	membrane [GO:0016020]; betaine-aldehyde dehydrogenase activity [GO:0008802]; choline dehydrogenase activity [GO:0008812]; flavin adenine dinucleotide binding [GO:0050660]; glycine betaine biosynthetic process from choline [GO:0019285]
rpmF	A0A508WY50	A0A508WY50_9HYPH	rpmF EMEDMD4_380064	Sinorhizobium medicae	large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
secE	A0A508WV70	A0A508WV70_9HYPH	secE EMEDMD4_110005	Sinorhizobium medicae	plasma membrane [GO:0005886]; protein transmembrane transporter activity [GO:0008320]; intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]
secE	A0A6G1WVZ9	A0A6G1WVZ9_9HYPH	secE GHJ91_33450	Sinorhizobium medicae	plasma membrane [GO:0005886]; protein transmembrane transporter activity [GO:0008320]; intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]
rpmC	A0A508WVK9	A0A508WVK9_9HYPH	rpmC EMEDMD4_120010	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
cspA	A0A508WTR3	A0A508WTR3_9HYPH	cspA EMEDMD4_210003	Sinorhizobium medicae	cytosol [GO:0005829]; nucleic acid binding [GO:0003676]; regulation of gene expression [GO:0010468]
cspA	A0A508X0M0	A0A508X0M0_9HYPH	cspA EMEDMD4_270127	Sinorhizobium medicae	cytosol [GO:0005829]; nucleic acid binding [GO:0003676]; regulation of gene expression [GO:0010468]
cspA	A0A508X670	A0A508X670_9HYPH	cspA EMEDMD4_790173	Sinorhizobium medicae	cytosol [GO:0005829]; nucleic acid binding [GO:0003676]; regulation of gene expression [GO:0010468]
rpmI	A0A508X423	A0A508X423_9HYPH	rpmI EMEDMD4_440194	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpmD	A0A508WVQ5	A0A508WVQ5_9HYPH	rpmD EMEDMD4_120022	Sinorhizobium medicae	large ribosomal subunit [GO:0015934]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
tatA	A0A508WU53	A0A508WU53_9HYPH	tatA EMEDMD4_150098	Sinorhizobium medicae	TAT protein transport complex [GO:0033281]; protein transmembrane transporter activity [GO:0008320]; protein transport by the Tat complex [GO:0043953]
tatA	A0A508X4R6	A0A508X4R6_9HYPH	tatA EMEDMD4_440219	Sinorhizobium medicae	L-tyrosine:2-oxoglutarate aminotransferase activity [GO:0004838]; pyridoxal phosphate binding [GO:0030170]; amino acid metabolic process [GO:0006520]; biosynthetic process [GO:0009058]
slyX	A0A508WZ66	A0A508WZ66_9HYPH	slyX EMEDMD4_440118	Sinorhizobium medicae	
yacG	A0A508WY12	A0A508WY12_9HYPH	yacG EMEDMD4_40023	Sinorhizobium medicae	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity [GO:0008657]; zinc ion binding [GO:0008270]; regulation of DNA-templated transcription [GO:0006355]
infA	A0A508WYF6	A0A508WYF6_9HYPH	infA EMEDMD4_40020	Sinorhizobium medicae	cytoplasm [GO:0005737]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]
infA	A0A6G1WDC0	A0A6G1WDC0_9HYPH	infA GHJ91_00480	Sinorhizobium medicae	cytoplasm [GO:0005737]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; translation initiation factor activity [GO:0003743]
rpmE	A0A508WYR3	A0A508WYR3_9HYPH	rpmE EMEDMD4_310129	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
atpE	A0A508X9C3	A0A508X9C3_9HYPH	atpE EMEDMD4_70043	Sinorhizobium medicae	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; lipid binding [GO:0008289]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
rpsQ	A0A508WQE6	A0A508WQE6_9HYPH	rpsQ EMEDMD4_120011	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsU	A0A508WUF8	A0A508WUF8_9HYPH	rpsU EMEDMD4_230037	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsU	A0A508X2B6	A0A508X2B6_9HYPH	rpsU EMEDMD4_320008	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsU	A0A6G1WFF6	A0A6G1WFF6_9HYPH	rpsU GHJ91_04530	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
hfq	A0A508WSD9	A0A508WSD9_9HYPH	hfq EMEDMD4_150023	Sinorhizobium medicae	RNA binding [GO:0003723]; regulation of DNA-templated transcription [GO:0006355]
purS	A0A508WY89	A0A508WY89_9HYPH	purS EMEDMD4_180047	Sinorhizobium medicae	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189]
rpsR	A0A508XBG6	A0A508XBG6_9HYPH	rpsR EMEDMD4_90196	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
xseB	A0A508X9Y0	A0A508X9Y0_9HYPH	xseB EMEDMD4_70096	Sinorhizobium medicae	cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; DNA catabolic process [GO:0006308]
xseB	A0A6G1WN44	A0A6G1WN44_9HYPH	xseB GHJ91_18900	Sinorhizobium medicae	cytoplasm [GO:0005737]; exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; DNA catabolic process [GO:0006308]
minE	A0A508X4M8	A0A508X4M8_9HYPH	minE EMEDMD4_530098	Sinorhizobium medicae	cell division [GO:0051301]; regulation of division septum assembly [GO:0032955]
rpsT	A0A508WT71	A0A508WT71_9HYPH	rpsT EMEDMD4_10027	Sinorhizobium medicae	small ribosomal subunit [GO:0015935]; small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpmA	A0A508WXT5	A0A508WXT5_9HYPH	rpmA EMEDMD4_370121	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsO	A0A508X4I8	A0A508X4I8_9HYPH	rpsO EMEDMD4_440149	Sinorhizobium medicae	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
hupB	A0A508WNQ8	A0A508WNQ8_9HYPH	hupB EMEDMD4_100077	Sinorhizobium medicae	cytosol [GO:0005829]; DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; chromosome condensation [GO:0030261]
soxD	A0A508X1B4	A0A508X1B4_9HYPH	soxD EMEDMD4_320005	Sinorhizobium medicae	sarcosine oxidase activity [GO:0008115]; tetrahydrofolate metabolic process [GO:0046653]
soxD	A0A508X4C8	A0A508X4C8_9HYPH	soxD EMEDMD4_430010	Sinorhizobium medicae	sarcosine oxidase activity [GO:0008115]; tetrahydrofolate metabolic process [GO:0046653]
rpsS	A0A508WQB7	A0A508WQB7_9HYPH	rpsS EMEDMD4_120006	Sinorhizobium medicae	cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
nodF	A0A508WSP0	A0A508WSP0_9HYPH	nodF EMEDMD4_1270004	Sinorhizobium medicae	
nodF	A0A6G1WMP8	A0A6G1WMP8_9HYPH	hsnA nodF GHJ91_17720	Sinorhizobium medicae	
acpXL	A0A508WU10	A0A508WU10_9HYPH	acpXL EMEDMD4_220004	Sinorhizobium medicae	cytoplasm [GO:0005737]; fatty acid biosynthetic process [GO:0006633]; Kdo2-lipid A biosynthetic process [GO:0036104]
grxC	A0A508WVQ4	A0A508WVQ4_9HYPH	grxC EMEDMD4_300007	Sinorhizobium medicae	cytoplasm [GO:0005737]; glutathione disulfide oxidoreductase activity [GO:0015038]; cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]
grxC	A0A508WYA0	A0A508WYA0_9HYPH	grxC EMEDMD4_180057	Sinorhizobium medicae	2 iron, 2 sulfur cluster binding [GO:0051537]; disulfide oxidoreductase activity [GO:0015036]; metal ion binding [GO:0046872]
paaB	A0A508X1E1	A0A508X1E1_9HYPH	paaB EMEDMD4_510059	Sinorhizobium medicae	
paaB	A0A6G1WHT7	A0A6G1WHT7_9HYPH	paaB GHJ91_08620	Sinorhizobium medicae	isomerase activity [GO:0016853]; phenylacetate catabolic process [GO:0010124]
napD	A0A508X5N4	A0A508X5N4_9HYPH	napD EMEDMD4_790195	Sinorhizobium medicae	cytoplasm [GO:0005737]; signal sequence binding [GO:0005048]; negative regulation of protein transport [GO:0051224]
napD	A0A6G1WJZ1	A0A6G1WJZ1_9HYPH	napD GHJ91_13155	Sinorhizobium medicae	cytoplasm [GO:0005737]; signal sequence binding [GO:0005048]; negative regulation of protein transport [GO:0051224]
rpmB	A0A508WWU1	A0A508WWU1_9HYPH	rpmB EMEDMD4_300062	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
yciI	A0A508WZR7	A0A508WZR7_9HYPH	yciI EMEDMD4_370074	Sinorhizobium medicae	
rplW	A0A508WR19	A0A508WR19_9HYPH	rplW EMEDMD4_120004	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
ureA	A0A508X0M6	A0A508X0M6_9HYPH	ureA EMEDMD4_280040	Sinorhizobium medicae	cytoplasm [GO:0005737]; nickel cation binding [GO:0016151]; urease activity [GO:0009039]; urea catabolic process [GO:0043419]
rpsN	A0A508WQC8	A0A508WQC8_9HYPH	rpsN EMEDMD4_120016	Sinorhizobium medicae	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
nuoK	A0A508WTZ6	A0A508WTZ6_9HYPH	nuoK EMEDMD4_100106	Sinorhizobium medicae	NADH dehydrogenase complex [GO:0030964]; plasma membrane [GO:0005886]; NADH:ubiquinone reductase (non-electrogenic) activity [GO:0050136]; quinone binding [GO:0048038]; ATP synthesis coupled electron transport [GO:0042773]
nuoK	A0A508X062	A0A508X062_9HYPH	nuoK EMEDMD4_470058	Sinorhizobium medicae	NADH dehydrogenase complex [GO:0030964]; plasma membrane [GO:0005886]; NADH:ubiquinone reductase (non-electrogenic) activity [GO:0050136]; quinone binding [GO:0048038]; ATP synthesis coupled electron transport [GO:0042773]
rpsJ	A0A508WQD7	A0A508WQD7_9HYPH	rpsJ EMEDMD4_120001	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]
ihfB	A0A508WNC4	A0A508WNC4_9HYPH	ihfB himD EMEDMD4_10048	Sinorhizobium medicae	chromosome [GO:0005694]; DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; DNA recombination [GO:0006310]; regulation of DNA-templated transcription [GO:0006355]; regulation of translation [GO:0006417]
ihfB	A0A6G1WGL9	A0A6G1WGL9_9HYPH	ihfB himD GHJ91_06695	Sinorhizobium medicae	chromosome [GO:0005694]; DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; DNA recombination [GO:0006310]; regulation of DNA-templated transcription [GO:0006355]; regulation of translation [GO:0006417]
rplX	A0A508WQW1	A0A508WQW1_9HYPH	rplX EMEDMD4_120013	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rhaM	A0A508X0N2	A0A508X0N2_9HYPH	rhaM EMEDMD4_40042	Sinorhizobium medicae	cytoplasm [GO:0005737]; L-rhamnose mutarotase activity [GO:0062192]; rhamnose catabolic process [GO:0019301]
rhaM	A0A6G1WDD4	A0A6G1WDD4_9HYPH	rhaM GHJ91_00575	Sinorhizobium medicae	cytoplasm [GO:0005737]; L-rhamnose mutarotase activity [GO:0062192]; rhamnose catabolic process [GO:0019301]
bigR	A0A508WRM3	A0A508WRM3_9HYPH	bigR EMEDMD4_1310048	Sinorhizobium medicae	DNA-binding transcription factor activity [GO:0003700]
hisE	A0A508X110	A0A508X110_9HYPH	hisE EMEDMD4_420070	Sinorhizobium medicae	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; phosphoribosyl-ATP diphosphatase activity [GO:0004636]; L-histidine biosynthetic process [GO:0000105]
virB3	A0A508WQW4	A0A508WQW4_9HYPH	virB3 EMEDMD4_1280102	Sinorhizobium medicae	membrane [GO:0016020]
mdtI	A0A508WUH6	A0A508WUH6_9HYPH	mdtI EMEDMD4_160020	Sinorhizobium medicae	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
erpA	A0A508WXE7	A0A508WXE7_9HYPH	erpA EMEDMD4_150090	Sinorhizobium medicae	2 iron, 2 sulfur cluster binding [GO:0051537]; iron-sulfur cluster assembly [GO:0016226]
yajC	A0A508WS39	A0A508WS39_9HYPH	yajC EMEDMD4_150109	Sinorhizobium medicae	plasma membrane [GO:0005886]
fliE	A0A508X0R7	A0A508X0R7_9HYPH	fliE EMEDMD4_40072	Sinorhizobium medicae	bacterial-type flagellum basal body [GO:0009425]; cytoskeletal motor activity [GO:0003774]; structural molecule activity [GO:0005198]; bacterial-type flagellum-dependent cell motility [GO:0071973]
fliE	A0A6G1WDD1	A0A6G1WDD1_9HYPH	fliE GHJ91_00715	Sinorhizobium medicae	bacterial-type flagellum basal body [GO:0009425]; cytoskeletal motor activity [GO:0003774]; structural molecule activity [GO:0005198]; bacterial-type flagellum-dependent cell motility [GO:0071973]
glnK	A0A508WSH9	A0A508WSH9_9HYPH	glnK EMEDMD4_160061	Sinorhizobium medicae	enzyme regulator activity [GO:0030234]; nitrogen fixation [GO:0009399]; regulation of nitrogen utilization [GO:0006808]
glnK	A0A508X2Z7	A0A508X2Z7_9HYPH	glnK EMEDMD4_370188	Sinorhizobium medicae	enzyme regulator activity [GO:0030234]; nitrogen fixation [GO:0009399]; regulation of nitrogen utilization [GO:0006808]
ihfA	A0A508WNZ4	A0A508WNZ4_9HYPH	ihfA EMEDMD4_100029	Sinorhizobium medicae	DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; DNA recombination [GO:0006310]; regulation of DNA-templated transcription [GO:0006355]; regulation of translation [GO:0006417]
ihfA	A0A6G1WRE8	A0A6G1WRE8_9HYPH	ihfA himA GHJ91_24495	Sinorhizobium medicae	DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; DNA recombination [GO:0006310]; regulation of DNA-templated transcription [GO:0006355]; regulation of translation [GO:0006417]
csaA	A0A508WX28	A0A508WX28_9HYPH	csaA EMEDMD4_270135	Sinorhizobium medicae	tRNA binding [GO:0000049]
emrE	A0A508WXB3	A0A508WXB3_9HYPH	emrE EMEDMD4_270225	Sinorhizobium medicae	plasma membrane [GO:0005886]; amino-acid betaine transmembrane transporter activity [GO:0015199]; antiporter activity [GO:0015297]; choline transmembrane transporter activity [GO:0015220]; glycine betaine transport [GO:0031460]
mdtJ	A0A508WWN5	A0A508WWN5_9HYPH	mdtJ EMEDMD4_160019	Sinorhizobium medicae	plasma membrane [GO:0005886]; amino-acid betaine transmembrane transporter activity [GO:0015199]; antiporter activity [GO:0015297]; choline transmembrane transporter activity [GO:0015220]; glycine betaine transport [GO:0031460]; spermidine transmembrane transport [GO:1903711]
yffB	A0A508WZJ4	A0A508WZJ4_9HYPH	yffB EMEDMD4_440218	Sinorhizobium medicae	
clpS	A0A508WST0	A0A508WST0_9HYPH	clpS EMEDMD4_150044	Sinorhizobium medicae	peptidase activity [GO:0008233]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]
clpS	A0A508WZJ5	A0A508WZJ5_9HYPH	clpS EMEDMD4_270154	Sinorhizobium medicae	peptidase activity [GO:0008233]; protein catabolic process [GO:0030163]; proteolysis [GO:0006508]
ybaA	A0A508WUU4	A0A508WUU4_9HYPH	ybaA EMEDMD4_270103	Sinorhizobium medicae	
queD	A0A508X403	A0A508X403_9HYPH	queD EMEDMD4_620040	Sinorhizobium medicae	6-carboxy-5,6,7,8-tetrahydropterin synthase activity [GO:0070497]; metal ion binding [GO:0046872]; queuosine biosynthetic process [GO:0008616]
queD	A0A6G1WJN4	A0A6G1WJN4_9HYPH	queD GHJ91_12365	Sinorhizobium medicae	6-carboxy-5,6,7,8-tetrahydropterin synthase activity [GO:0070497]; metal ion binding [GO:0046872]; queuosine biosynthetic process [GO:0008616]
cpdR	A0A508WXQ3	A0A508WXQ3_9HYPH	cpdR EMEDMD4_310195	Sinorhizobium medicae	phosphorelay signal transduction system [GO:0000160]
rplR	A0A508WQD4	A0A508WQD4_9HYPH	rplR EMEDMD4_120019	Sinorhizobium medicae	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
gcvH	A0A508WXH5	A0A508WXH5_9HYPH	gcvH EMEDMD4_150120	Sinorhizobium medicae	glycine cleavage complex [GO:0005960]; glycine decarboxylation via glycine cleavage system [GO:0019464]
cheY	A0A508WYF8	A0A508WYF8_9HYPH	cheY EMEDMD4_40049	Sinorhizobium medicae	phosphorelay signal transduction system [GO:0000160]
cheY	A0A508X3X7	A0A508X3X7_9HYPH	cheY EMEDMD4_40054	Sinorhizobium medicae	phosphorelay signal transduction system [GO:0000160]
divK	A0A508WU25	A0A508WU25_9HYPH	divK EMEDMD4_100136	Sinorhizobium medicae	histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]
rplN	A0A508WVP5	A0A508WVP5_9HYPH	rplN EMEDMD4_120012	Sinorhizobium medicae	large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsM	A0A508WSF8	A0A508WSF8_9HYPH	rpsM EMEDMD4_120028	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]
rplU	A0A508WYL1	A0A508WYL1_9HYPH	rplU EMEDMD4_370120	Sinorhizobium medicae	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rplU	A0A6G1WPH9	A0A6G1WPH9_9HYPH	rplU GHJ91_20950	Sinorhizobium medicae	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsL	A0A508WPY5	A0A508WPY5_9HYPH	rpsL EMEDMD4_110014	Sinorhizobium medicae	small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]
rpsP	A0A508X346	A0A508X346_9HYPH	rpsP EMEDMD4_380035	Sinorhizobium medicae	cytoplasm [GO:0005737]; small ribosomal subunit [GO:0015935]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
mgsA	A0A508X3N0	A0A508X3N0_9HYPH	mgsA EMEDMD4_440064	Sinorhizobium medicae	cytosol [GO:0005829]; methylglyoxal synthase activity [GO:0008929]; methylglyoxal biosynthetic process [GO:0019242]
rplL	A0A508WU41	A0A508WU41_9HYPH	rplL EMEDMD4_110010	Sinorhizobium medicae	cytosolic large ribosomal subunit [GO:0022625]; mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rplV	A0A508WUK8	A0A508WUK8_9HYPH	rplV EMEDMD4_120007	Sinorhizobium medicae	large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
rpsK	A0A508WQE4	A0A508WQE4_9HYPH	rpsK EMEDMD4_120029	Sinorhizobium medicae	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
cbbS	A0A508X0P2	A0A508X0P2_9HYPH	cbbS EMEDMD4_490231	Sinorhizobium medicae	ribulose-bisphosphate carboxylase activity [GO:0016984]; reductive pentose-phosphate cycle [GO:0019253]
sdhC	A0A508WXY9	A0A508WXY9_9HYPH	sdhC EMEDMD4_370069	Sinorhizobium medicae	plasma membrane [GO:0005886]; succinate dehydrogenase complex [GO:0045281]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; tricarboxylic acid cycle [GO:0006099]
apaG	A0A508WNV4	A0A508WNV4_9HYPH	apaG EMEDMD4_10168	Sinorhizobium medicae	
